"Fund Code","Financing Currency","Fund","Reporting Currency","Report Date","Fund SPN","Strategy","Swap Name","Swap Deal Reference","Client Trade Reference","Swap Trade ID","Underlier Type","Underlier Name","ISIN Code","CUSIP Code","Sedol Code","Bloomberg Code","RIC Code","Activity","Trade Type","Trade Activity Type","Trade Date","Effective Date","Termination Date","Long Short Indicator","Synthetic Buy / Sell","Initial Quantity","Underlying Currency","Initial FX Rate","Initial price","Trade Notional","Additional Spread","Long Financing Spread (%)","Dividend Distribution %","USI Prefix","USI Value","UTI Prefix","UTI Value","Gross Notional","Gross Price","Gross Price Local","Commission Type","Commission Value","Commission Value in Reporting Currency","Market Charge"
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3285494,0,20130245_260071628,STK,YUNNAN NANTIAN ELECTRONICS-A,CNE0000010M6,Y9882B102,6172033,000948 CS,000948.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,26700.0,CNY,0.1441545,2.0580722,54950.528274,0.0,0.6,90.0,1030244641,PAA2XKZ1YWLY0,1030244641,PAA2XKZ1YWLY0,54929.1784,2.0572726,14.2713,FLAT_AMOUNT,114.31,114.31,33.8
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330455,0,20130245_260071157,STK,ZHEJIANG BANGJIE DIGITAL -A,CNE1000019G7,Y988BQ109,B5TVG66,002634 CS,002634.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-8400.0,CNY,0.1441545,1.2658913,-10633.487004,0.0,0.0,0.0,1030244641,PAA2XKZ23TGN9,1030244641,PAA2XKZ23TGN9,-10648.2744,1.2676517,8.7937,FLAT_AMOUNT,-22.16,-22.16,-80.42
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262664,0,20130345_260064943,STK,ZHEJIANG DAHUA TECHNOLOGY-A (C2),CNE100000BJ4,Y988AP102,BD5CNJ1,002236 C2,002236.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-1200.0,CNY,0.1442169,3.3700678,-4044.081336,-4.45,0.0,100.0,1030244641,PAA2XKZ1W7W68,1030244641,PAA2XKZ1W7W68,-4049.178,3.374315,23.3975,FLAT_AMOUNT,-4.21,-4.21,-31.13
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3297372,0,20130345_260064072,STK,ZHEJIANG HUAFENG SPANDEX -A (C2),CNE000001NK6,Y988A4109,BD5M089,002064 C2,002064.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,8100.0,CNY,0.1442169,1.0905619,8833.551147,0.0,0.6,90.0,1030244641,PAA2XKZ22XRHK,1030244641,PAA2XKZ22XRHK,8831.2662,1.0902798,7.56,FLAT_AMOUNT,9.19,9.19,6.65
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3297372,0,20130345_260064375,STK,ZHEJIANG HUAFENG SPANDEX -A (C2),CNE000001NK6,Y988A4109,BD5M089,002064 C2,002064.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-20700.0,CNY,0.1442169,1.0859691,-22479.561198,0.0,0.0,0.0,1030244641,PAA2XKZ22XRHK,1030244641,PAA2XKZ22XRHK,-22507.8916,1.0873378,7.5396,FLAT_AMOUNT,-23.41,-23.41,-173.03
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3278651,0,20130245_260070787,STK,ZHEJIANG HUAMEI HOLDING CO-A,CNE000000D65,Y37450106,6193658,000607 CS,000607.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-72800.0,CNY,0.1441545,0.6520988,-47472.789,0.0,0.0,0.0,1030244641,PAA2XKZ21AML2,1030244641,PAA2XKZ21AML2,-47538.8091,0.6530056,4.5299,FLAT_AMOUNT,-98.93,-98.93,-359.04
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342427,0,20130245_260071281,STK,ZHEJIANG INTERNATIONAL GRP-A,CNE0000008D9,Y3042W106,6420754,000411 CS,000411.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,354400.0,CNY,0.1441545,3.2002631,1134173.235552,0.0,0.6,90.0,1030244641,PAA2XKZ25A4X7,1030244641,PAA2XKZ25A4X7,1133732.5994,3.1990198,22.1916,FLAT_AMOUNT,2359.41,2359.41,697.6
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262683,0,20130345_260065999,STK,ZHEJIANG NHU CO LTD-A (C2),CNE000001J84,Y98910105,BD5CH66,002001 C2,002001.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-6800.0,CNY,0.1442169,4.3225881,-29393.599216,-6.05,0.0,100.0,1030244641,PAA2XKZ1X40MH,1030244641,PAA2XKZ1X40MH,-29430.6432,4.3280358,30.0106,FLAT_AMOUNT,-30.61,-30.61,-226.25
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262759,0,20130345_260064888,STK,ZHEJIANG ORIENT FINANCIAL-A (C1),CNE000000V06,Y9891C109,BP3RFZ2,600120 C1,600120.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,204300.0,CNY,0.1442169,1.0512237,214764.997824,0.0,0.0,0.0,1030244641,PAA2XKZ23QWSV,1030244641,PAA2XKZ23QWSV,214709.4589,1.0509518,7.2873,FLAT_AMOUNT,223.32,223.32,161.83
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3288482,0,20130245_260070648,STK,ZHEJIANG QIANJIANG MOTOR-A,CNE000000YQ2,Y98903100,6147536,000913 CS,000913.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-58700.0,CNY,0.1441545,2.3152609,-135905.816004,0.0,0.0,0.0,1030244641,PAA2XKZ22UQAE,1030244641,PAA2XKZ22UQAE,-136094.8118,2.3184806,16.0833,FLAT_AMOUNT,-283.23,-283.23,-1027.83
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268888,0,20130345_260065708,STK,ZHEJIANG SATELLITE PETROCH-A (C2),CNE100001B07,Y98961116,BFCCQG6,002648 C2,002648.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-2800.0,CNY,0.1442169,2.6948437,-7545.562276,0.0,0.0,0.0,1030244641,PAA2XKZ231EC7,1030244641,PAA2XKZ231EC7,-7555.0735,2.6982406,18.7096,FLAT_AMOUNT,-7.86,-7.86,-58.09
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260261,0,20130345_260064945,STK,ZHEJIANG SUPOR CO LTD -A (C2),CNE000001KS5,Y98925103,BD5M227,002032 C2,002032.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-400.0,CNY,0.1442169,12.1979918,-4879.196712,-1.7,0.0,100.0,1030244641,PAA2XKZ1WQMUV,1030244641,PAA2XKZ1WQMUV,-4885.3476,12.2133689,84.6875,FLAT_AMOUNT,-5.08,-5.08,-37.57
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268942,0,20130345_260065079,STK,ZHEJIANG WANFENG AUTO -A (C2),CNE000001PF1,Y9892K100,BD5CJN7,002085 C2,002085.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-13900.0,CNY,0.1442169,1.0654009,-14809.072788,-13.9,0.0,100.0,1030244641,PAA2XKZ22V85O,1030244641,PAA2XKZ22V85O,-14827.7358,1.0667436,7.3968,FLAT_AMOUNT,-15.42,-15.42,-114.0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330454,0,20130245_260071141,STK,ZHEJIANG XINNONG CHEMICAL -A,CNE100003FN1,Y989J4108,BGRV933,002942 CS,002942.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-9900.0,CNY,0.1441545,5.4326356,-53783.092242,0.0,0.0,0.0,1030244641,PAA2XKZ23RFV4,1030244641,PAA2XKZ23RFV4,-53857.8838,5.4401903,37.7386,FLAT_AMOUNT,-112.08,-112.08,-406.75
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3316113,0,20130345_260064106,STK,ZHEJIANG YASHA DECORATION-A (C2),CNE100000M70,Y9893W103,BD5CK45,002375 C2,002375.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-309500.0,CNY,0.1442169,2.1307153,-659456.39154,0.0,0.0,0.0,1030244641,PAA2XKZ22Y7G2,1030244641,PAA2XKZ22Y7G2,-660287.495,2.1334006,14.793,FLAT_AMOUNT,-686.77,-686.77,-5076.11
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262749,0,20130345_260065419,STK,ZHENGZHOU COAL MINING MACH-A (C1),CNE100000S58,Y98949103,BP3RCS4,601717 C1,601717.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,400.0,CNY,0.1442169,1.0267306,410.69224,0.0,0.0,0.0,1030244641,PAA2XKZ24K9VB,1030244641,PAA2XKZ24K9VB,410.5855,1.0264638,7.1175,FLAT_AMOUNT,0.43,0.43,0.31
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260298,0,20130345_260065000,STK,ZHESHANG SECURITIES CO LTD-A (C1),CNE100002R65,Y989BG109,BFB4KN8,601878 C1,601878.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-21100.0,CNY,0.1442169,2.2844011,-48200.862577,-7.25,0.0,100.0,1030244641,PAA2XKZ2316FY,1030244641,PAA2XKZ2316FY,-48261.6095,2.2872801,15.86,FLAT_AMOUNT,-50.2,-50.2,-371.03
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262748,0,20130345_260065933,STK,ZHONGJIN GOLD CORP-A (C1),CNE000001FM8,Y9890R107,BP3R585,600489 C1,600489.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,11500.0,CNY,0.1442169,1.5061149,17320.32181,0.0,0.0,0.0,1030244641,PAA2XKZ1WQMGC,1030244641,PAA2XKZ1WQMGC,17315.8422,1.5057254,10.4407,FLAT_AMOUNT,18.01,18.01,13.05
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3278659,0,20130245_260071182,STK,ZHUHAI HUAJIN CAPITAL CO L-A,CNE0000002C4,Y52205104,6427272,000532 CS,000532.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,154956.0,CNY,0.1441545,1.9340944,299699.5349455,0.0,0.6,90.0,1030244641,PAA2XKZ1XYYHX,1030244641,PAA2XKZ1XYYHX,299583.0886,1.9333429,13.4116,FLAT_AMOUNT,623.46,623.46,184.33
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260447,0,20130345_260065898,STK,ZIJIN MINING GROUP CO LTD-A (C1),CNE100000B24,Y9892H115,BP3R400,601899 C1,601899.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,244700.0,CNY,0.1442169,0.8279759,202605.707624,0.0,0.0,0.0,1030244641,PAA2XKZ1W7W1J,1030244641,PAA2XKZ1W7W1J,202553.3002,0.8277618,5.7397,FLAT_AMOUNT,210.68,210.68,152.67
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265231,0,20130345_260065700,STK,ZOOMLION HEAVY INDUSTRY S-A (C2),CNE000001527,Y1293Y102,BD5CPZ1,000157 C2,000157.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-837900.0,CNY,0.1442169,1.1935492,-1000074.857922,-0.2,0.0,100.0,1030244641,PAA2XKZ1X3HPK,1030244641,PAA2XKZ1X3HPK,-1001335.2103,1.1950534,8.2865,FLAT_AMOUNT,-1041.49,-1041.49,-7698.0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3288794,0,20130345_260064964,STK,ZTE CORP-A (C2),CNE000000TK5,Y0004F121,BD5CPY0,000063 C2,000063.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,41000.0,CNY,0.1442169,5.7551516,235961.21437,0.0,0.0,0.0,1030244641,PAA2XKZ20LB9Y,1030244641,PAA2XKZ20LB9Y,235900.1875,5.7536631,39.8959,FLAT_AMOUNT,245.36,245.36,177.8
